iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
53,"(8, 11)","(9, 11)",West,"[(7, 11) via West]","[(8, 11):20, (9, 4):20]","[(9, 4):20, (7, 11):21]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3)]",20,0,20
54,"(9, 4)","(9, 3)",North,"[(9, 5) via North]","[(9, 4):20, (7, 11):21]","[(7, 11):21, (9, 5):21]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11)]",20,0,20
55,"(7, 11)","(8, 11)",West,"[(6, 11) via West]","[(7, 11):21, (9, 5):21]","[(9, 5):21, (6, 11):22]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4)]",21,0,21
56,"(9, 5)","(9, 4)",North,"[(9, 6) via North]","[(9, 5):21, (6, 11):22]","[(6, 11):22, (9, 6):22]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11)]",21,0,21
57,"(6, 11)","(7, 11)",West,"[(5, 11) via West]","[(6, 11):22, (9, 6):22]","[(9, 6):22, (5, 11):23]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5)]",22,0,22
58,"(9, 6)","(9, 5)",North,"[(9, 7) via North]","[(9, 6):22, (5, 11):23]","[(5, 11):23, (9, 7):23]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11)]",22,0,22
59,"(5, 11)","(6, 11)",West,"[(5, 10) via South, (4, 11) via West]","[(5, 11):23, (9, 7):23]","[(9, 7):23, (5, 10):24, (4, 11):24]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6)]",23,0,23
60,"(9, 7)","(9, 6)",North,"[(8, 7) via West]","[(9, 7):23, (5, 10):24, (4, 11):24]","[(5, 10):24, (4, 11):24, (8, 7):24]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11)]",23,0,23
61,"(5, 10)","(5, 11)",South,"[(5, 9) via South]","[(5, 10):24, (4, 11):24, (8, 7):24]","[(4, 11):24, (8, 7):24, (5, 9):25]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7)]",24,0,24
62,"(4, 11)","(5, 11)",West,"[(3, 11) via West]","[(4, 11):24, (8, 7):24, (5, 9):25]","[(8, 7):24, (5, 9):25, (3, 11):25]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10)]",24,0,24
63,"(8, 7)","(9, 7)",West,"[(7, 7) via West]","[(8, 7):24, (5, 9):25, (3, 11):25]","[(5, 9):25, (3, 11):25, (7, 7):25]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11)]",24,0,24
64,"(5, 9)","(5, 10)",South,[],"[(5, 9):25, (3, 11):25, (7, 7):25]","[(3, 11):25, (7, 7):25]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7)]",25,0,25
65,"(3, 11)","(4, 11)",West,"[(2, 11) via West]","[(3, 11):25, (7, 7):25]","[(7, 7):25, (2, 11):26]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9)]",25,0,25
66,"(7, 7)","(8, 7)",West,"[(7, 6) via South]","[(7, 7):25, (2, 11):26]","[(2, 11):26, (7, 6):26]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11)]",25,0,25
67,"(2, 11)","(3, 11)",West,"[(1, 11) via West]","[(2, 11):26, (7, 6):26]","[(7, 6):26, (1, 11):27]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7)]",26,0,26
68,"(7, 6)","(7, 7)",South,"[(7, 5) via South]","[(7, 6):26, (1, 11):27]","[(1, 11):27, (7, 5):27]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11)]",26,0,26
69,"(1, 11)","(2, 11)",West,"[(1, 10) via South]","[(1, 11):27, (7, 5):27]","[(7, 5):27, (1, 10):28]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6)]",27,0,27
70,"(7, 5)","(7, 6)",South,"[(7, 4) via South]","[(7, 5):27, (1, 10):28]","[(1, 10):28, (7, 4):28]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11)]",27,0,27
71,"(1, 10)","(1, 11)",South,"[(1, 9) via South]","[(1, 10):28, (7, 4):28]","[(7, 4):28, (1, 9):29]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5)]",28,0,28
72,"(7, 4)","(7, 5)",South,"[(7, 3) via South]","[(7, 4):28, (1, 9):29]","[(1, 9):29, (7, 3):29]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10)]",28,0,28
73,"(1, 9)","(1, 10)",South,"[(1, 8) via South]","[(1, 9):29, (7, 3):29]","[(7, 3):29, (1, 8):30]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4)]",29,0,29
74,"(7, 3)","(7, 4)",South,"[(7, 2) via South]","[(7, 3):29, (1, 8):30]","[(1, 8):30, (7, 2):30]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9)]",29,0,29
75,"(1, 8)","(1, 9)",South,"[(1, 7) via South]","[(1, 8):30, (7, 2):30]","[(7, 2):30, (1, 7):31]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9), (7, 3)]",30,0,30
76,"(7, 2)","(7, 3)",South,"[(6, 2) via West]","[(7, 2):30, (1, 7):31]","[(1, 7):31, (6, 2):31]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9), (7, 3), (1, 8)]",30,0,30
77,"(1, 7)","(1, 8)",South,"[(1, 6) via South]","[(1, 7):31, (6, 2):31]","[(6, 2):31, (1, 6):32]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9), (7, 3), (1, 8), (7, 2)]",31,0,31
78,"(6, 2)","(7, 2)",West,"[(5, 2) via West]","[(6, 2):31, (1, 6):32]","[(1, 6):32, (5, 2):32]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9), (7, 3), (1, 8), (7, 2), (1, 7)]",31,0,31
79,"(1, 6)","(1, 7)",South,"[(1, 5) via South]","[(1, 6):32, (5, 2):32]","[(5, 2):32, (1, 5):33]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9), (7, 3), (1, 8), (7, 2), (1, 7), (6, 2)]",32,0,32
80,"(5, 2)","(6, 2)",West,"[(5, 3) via North]","[(5, 2):32, (1, 5):33]","[(1, 5):33, (5, 3):33]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9), (7, 3), (1, 8), (7, 2), (1, 7), (6, 2), (1, 6)]",32,0,32
81,"(1, 5)","(1, 6)",South,"[(1, 4) via South]","[(1, 5):33, (5, 3):33]","[(5, 3):33, (1, 4):34]","[(23, 6), (23, 7), (22, 6), (23, 8), (21, 6), (23, 9), (20, 6), (23, 10), (19, 6), (23, 11), (19, 5), (18, 6), (22, 11), (19, 4), (17, 6), (21, 11), (19, 3), (18, 4), (16, 6), (20, 11), (17, 4), (16, 7), (15, 6), (19, 11), (16, 4), (16, 8), (14, 6), (18, 11), (15, 4), (16, 9), (13, 6), (17, 11), (12, 6), (16, 11), (11, 6), (15, 11), (11, 5), (14, 11), (11, 4), (13, 11), (11, 3), (13, 10), (12, 11), (11, 2), (13, 9), (11, 11), (10, 2), (13, 8), (10, 11), (9, 2), (9, 11), (9, 3), (8, 11), (9, 4), (7, 11), (9, 5), (6, 11), (9, 6), (5, 11), (9, 7), (5, 10), (4, 11), (8, 7), (5, 9), (3, 11), (7, 7), (2, 11), (7, 6), (1, 11), (7, 5), (1, 10), (7, 4), (1, 9), (7, 3), (1, 8), (7, 2), (1, 7), (6, 2), (1, 6), (5, 2)]",33,0,33
